name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_mean_power,w1_median_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_mean_power,w2_median_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,delta_time,cadence,epochs,mean_offset,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
6761412502664513408,J184609.32-294920.13,281.538815,0.243416,-29.82224,0.256515,14.341,0.079,14.324,0.076,13.989,0.054,14.689,0.196,14.353,5.5,20.1,244,22,0.7,0.85,0.017,0.521,0.0,13.69,0.1307419764749323,0.0091015050853849,0.0068765308954637,0.0222310832376442,14.32,0.075,40.29,20.51,28.57,14.516,0.27,14.523,0.27,13.903,0.158,14.951,0.353,4.163,3.1,6.9,168,22,1.048,0.74,-0.007,0.408,0.005,10.4,0.1656752671347236,0.0152876415805262,0.0117159574210057,0.0136715947840391,14.563,0.241,44.69,12.09,4.76,4913.682,0.13,22,0.3233807670062871,AA,-5.675366078827487,0.75867,-6.951186873712064,0.6086107,http://byw.tools/wiseview#ra=281.5388374&dec=-29.8222579&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4105980939641938048,J184627.06-114407.83,281.612816,0.206603,-11.735533,0.213467,13.654,0.067,13.655,0.063,13.307,0.039,13.986,0.146,17.446,7.5,27.7,228,22,0.679,0.8,-0.001,0.487,0.002,10.71,0.1223285574587732,0.010789649054585,0.0081831220192839,0.011137327187833,13.632,0.052,28.51,26.51,36.55,13.81,0.165,13.807,0.163,13.319,0.089,14.466,0.324,6.948,3.3,12.2,218,22,1.147,0.97,0.003,0.575,0.0,13.09,0.1416769481204601,0.0106157232071672,0.0081551666633763,0.0116039963149975,13.749,0.141,44.18,15.66,27.71,4913.92,0.13,22,0.4435767119916571,AA,41.37919775592589,0.2459389,12.63964739905724,0.23604728,http://byw.tools/wiseview#ra=281.6127701&dec=-11.7355095&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2295736302626680448,J184630.86+800754.07,281.628713,0.089498,80.131709,0.098789,13.166,0.036,13.165,0.034,13.046,0.028,13.283,0.065,31.158,16.7,39.0,770,22,0.237,0.91,0.001,0.498,0.018,11.61,0.0312238997793245,0.0025619881999038,0.0019375325129884,0.0110150219294675,13.17,0.042,72.49,14.4,12.08,13.01,0.072,13.011,0.068,12.757,0.053,13.231,0.309,15.52,3.5,20.5,765,22,0.474,0.92,-0.001,0.464,0.0,15.79,0.0424985703946841,0.0026420742833849,0.0020223231064478,0.0132307934592222,13.013,0.083,74.16,13.24,10.93,4943.179,0.066,22,0.1540555208235031,AA,2.905551856065953,0.19231051,24.82598540778621,0.19072421,http://byw.tools/wiseview#ra=281.628603&dec=80.1316869&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6737092508055143168,J184644.33-305830.06,281.684918,0.18133,-30.974958,0.187794,13.998,0.06,14.0,0.059,13.769,0.044,14.233,0.099,18.511,10.9,24.5,140,22,0.464,0.76,-0.002,0.502,0.003,11.94,0.1760257949173919,0.0139887707199033,0.0105206933966049,0.0131347476233558,14.018,0.061,50.0,25.97,14.94,14.099,0.192,14.102,0.187,13.376,0.114,14.726,0.338,5.963,3.2,9.5,136,22,1.35,0.89,-0.003,0.462,0.003,10.34,0.1983794110266676,0.0191888718829833,0.0152227007259243,0.0220435248262685,14.094,0.175,56.49,14.94,16.88,4913.679,0.131,22,0.7819562346965552,AA,-6.671529013179025,0.669017,-3.624985614290005,0.60936296,http://byw.tools/wiseview#ra=281.6846899&dec=-30.9750169&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4260082785647355136,J184700.90-010155.90,281.753739,0.059182,-1.032202,0.059345,10.91,0.026,10.911,0.026,10.683,0.018,11.084,0.063,45.191,17.2,61.1,139,21,0.401,1.0,-0.001,0.431,0.001,11.94,0.1984639141728008,0.0161075415014927,0.012445806861601,0.0102092759923381,10.899,0.027,17.84,12.27,21.56,10.927,0.032,10.931,0.029,10.676,0.021,11.11,0.079,36.235,13.8,51.5,254,21,0.434,0.98,-0.004,0.412,0.01,10.24,0.0864071569441,0.0080507769014457,0.0061442400439626,0.0218508372978575,10.935,0.036,49.44,24.16,20.82,4913.772,0.066,21,0.184237596009109,AA,8.419814768220052,0.5257088,-10.344694568411636,0.4255302,http://byw.tools/wiseview#ra=281.7537665&dec=-1.0321944&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4078275239484713728,J184713.42-230122.82,281.806155,0.102137,-23.023044,0.101792,12.939,0.036,12.93,0.034,12.753,0.024,13.106,0.063,31.163,17.3,44.9,75,22,0.353,0.79,0.009,0.499,0.0,11.86,0.2899711790678194,0.0242525092660283,0.0189348700127834,0.0110279866042244,12.899,0.039,48.81,4.76,35.71,13.059,0.086,13.05,0.086,12.862,0.025,13.307,0.165,13.329,6.6,42.9,68,20,0.445,0.64,0.009,0.578,0.001,10.21,0.2841068937240526,0.0268131037801949,0.0206458270722775,0.0109051037813497,13.014,0.085,53.57,4.76,22.62,4913.671,0.259,22,0.7752349641704048,AA,-9.586063483271396,1.2346541,-7.286533018682377,1.0125462,http://byw.tools/wiseview#ra=281.8059369&dec=-23.0230051&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6735410667570911616,J184720.14-334422.39,281.8339,0.286956,-33.739528,0.302038,14.655,0.094,14.65,0.089,14.276,0.063,15.038,0.227,12.07,4.8,17.3,231,22,0.762,0.71,0.005,0.509,0.0,12.81,0.1298329933293923,0.0096814428072357,0.0073307467516887,0.0260706080598011,14.656,0.091,51.63,21.54,20.73,14.559,0.265,14.568,0.265,13.773,0.144,15.05,0.354,4.216,3.1,7.6,145,22,1.277,0.81,-0.009,0.377,0.0,11.61,0.2050304047541466,0.0166564957447351,0.0125120301569545,0.010962225283515,14.555,0.251,43.5,8.13,7.32,4913.813,0.13,22,0.4144907581230429,AA,-1.66672158686589,0.2665847,-9.5041095323851,0.22906952,http://byw.tools/wiseview#ra=281.8339044&dec=-33.7395516&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4511326724518681088,J184722.25+171749.97,281.842697,0.241582,17.29717,0.257126,14.466,0.079,14.469,0.076,14.178,0.057,14.796,0.255,14.137,4.3,19.1,272,21,0.618,0.89,-0.003,0.529,0.0,12.01,0.1112693951892435,0.0086253303960055,0.0064257430909734,0.0124270084251227,14.478,0.081,53.31,27.94,18.75,14.546,0.25,14.546,0.25,13.781,0.125,15.123,0.356,4.552,3.1,8.7,197,21,1.342,0.89,0.0,0.43,0.006,9.81,0.1438989973870423,0.014225524616367,0.0110908328617444,0.0136952672648989,14.464,0.248,48.53,6.25,17.65,4922.025,0.066,21,0.3786383660355185,AA,1.3543760224869303,0.8075027,-8.846791484414059,1.0102922,http://byw.tools/wiseview#ra=281.8427266&dec=17.2972147&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2253888409037636352,J184725.07+652052.14,281.854463,0.275693,65.347812,0.244357,14.7,0.085,14.698,0.08,14.295,0.06,14.999,0.225,13.115,4.8,18.1,1409,23,0.704,0.99,0.002,0.428,0.0,16.52,0.0256456709671605,0.0014973153309081,0.0011331000499143,0.0871733690492968,14.678,0.094,64.32,11.82,23.01,14.538,0.241,14.531,0.241,13.739,0.126,15.205,0.355,4.72,3.1,8.6,1163,23,1.466,0.97,0.007,0.46,0.019,11.36,0.0257788288292254,0.0021642528511526,0.0016554652266987,0.0107250608691563,14.553,0.246,59.96,11.4,10.49,4918.677,0.131,23,0.3698326138143854,AA,-5.6106313746719145,0.3278719,-8.715669528114502,0.33841807,http://byw.tools/wiseview#ra=281.8544497&dec=65.3478167&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4100245096729087360,J184739.02-151019.58,281.912578,0.096739,-15.172109,0.099494,12.86,0.035,12.855,0.035,12.713,0.027,13.014,0.063,31.814,17.3,39.5,223,22,0.301,0.95,0.005,0.528,0.0,13.65,0.1287165222927468,0.0089620601366155,0.0067449729221495,0.1090467920447337,12.852,0.038,48.83,16.41,21.88,12.94,0.078,12.941,0.077,12.617,0.058,13.245,0.137,14.333,7.9,18.6,223,22,0.628,0.76,-0.001,0.484,0.0,13.74,0.1514215746210098,0.0101602203597299,0.0075337727907901,0.1062743682199882,12.937,0.079,51.56,16.02,19.53,4913.786,0.13,22,0.1404560960710361,AA,-4.994332289293796,0.80805683,-5.5562369715824085,0.6092786,http://byw.tools/wiseview#ra=281.9125794&dec=-15.1721062&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2253887717554412928,J184748.46+652036.87,281.951932,0.31526,65.343569,0.278454,14.864,0.097,14.859,0.091,14.394,0.066,15.218,0.298,11.622,3.6,16.5,1359,23,0.824,0.9,0.005,0.436,0.002,14.0,0.0229214443876198,0.0015482059819209,0.0011561387239615,0.0207146701340055,14.856,0.105,61.25,16.61,21.12,14.659,0.262,14.675,0.262,13.802,0.14,15.212,0.356,4.296,3.1,7.8,979,23,1.41,0.88,-0.016,0.381,0.01,12.21,0.0338874879679725,0.0026628777795805,0.0020349435375021,0.0315521689227025,14.653,0.272,53.68,8.74,8.89,4918.932,0.131,23,0.3985477125803904,AA,-18.03848102165707,0.42671734,-21.46317819098059,0.37854597,http://byw.tools/wiseview#ra=281.9519343&dec=65.3435749&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4098446364386734848,J184755.93-182243.28,281.983034,0.397412,-18.378649,0.426905,14.825,0.121,14.782,0.117,14.523,0.082,15.284,0.194,9.407,5.6,13.2,67,22,0.761,0.87,0.043,0.66,0.0,11.97,0.3693908380807819,0.0290596001269366,0.0217636122191763,0.0165464873289989,14.68,0.102,41.89,4.05,44.59,14.609,0.294,14.649,0.294,14.175,0.199,14.932,0.355,3.782,3.1,5.5,33,18,0.757,0.63,-0.04,0.374,0.001,8.87,0.65430117091727,0.0748064081006338,0.0572289316072987,0.4044796873163051,14.532,0.261,37.84,1.35,5.41,4913.529,0.327,22,0.5553660748554289,AA,3.970198818666197,0.32804364,1.9734019834004943,0.28245685,http://byw.tools/wiseview#ra=281.9830253&dec=-18.3786879&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4531280421020291328,J184831.96+212903.27,282.133152,0.121599,21.484227,0.126358,13.489,0.042,13.488,0.041,13.322,0.034,13.651,0.075,25.957,14.5,31.6,360,21,0.329,0.91,0.001,0.495,0.0,15.87,0.098803112832029,0.0059253092227649,0.0044463839718539,0.0220590084070068,13.473,0.048,65.75,9.67,24.03,13.57,0.114,13.57,0.109,13.103,0.067,13.933,0.283,9.899,3.8,16.1,359,21,0.83,0.87,0.0,0.437,0.005,10.89,0.0702777853657106,0.0061726082610255,0.0047446039028369,0.0120524540958179,13.55,0.119,66.85,11.6,20.72,4921.166,0.066,21,0.1833733229878965,AA,-3.670289113349291,0.37882707,-6.417999715904736,0.5837593,http://byw.tools/wiseview#ra=282.1331577&dec=21.4842406&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4537633605357439616,J184836.98+261450.15,282.154118,0.199839,26.247294,0.208604,14.27,0.065,14.269,0.063,13.997,0.051,14.538,0.118,16.994,9.2,21.2,367,21,0.541,0.75,0.001,0.497,0.0,14.26,0.0840904388598178,0.0056280517047981,0.0042232593441906,0.0219130248349173,14.267,0.072,57.45,20.6,21.41,14.354,0.21,14.338,0.208,13.651,0.103,14.991,0.354,5.46,3.1,10.6,345,21,1.34,0.87,0.016,0.487,0.002,10.83,0.0831747403701541,0.0072557253141362,0.005509978081068,0.011719609842757,14.314,0.214,62.87,10.57,20.05,4920.57,0.066,21,0.364692918644897,AA,25.005086001305465,0.45044258,39.14984187538219,0.48412764,http://byw.tools/wiseview#ra=282.1540794&dec=26.2472647&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4504661725554254592,J184851.07+123301.92,282.212789,0.423066,12.550542,0.451286,15.088,0.131,15.093,0.127,14.666,0.08,15.657,0.25,8.852,4.3,13.5,110,21,0.991,0.9,-0.005,0.569,0.003,11.13,0.2308242669358193,0.0202253371268666,0.0157179469468172,0.0920749903607645,15.068,0.123,42.48,27.43,27.43,14.628,0.264,14.594,0.264,14.105,0.166,15.185,0.345,4.228,3.1,6.6,46,18,1.08,0.72,0.034,0.547,0.0,10.31,0.4979288854035341,0.0478674162223993,0.0363683902118421,0.0111773535066525,14.645,0.265,31.86,4.42,4.42,4913.735,0.197,21,0.5132932728017424,AA,-28.33032611675572,0.4138885,-55.85712422936685,0.5247487,http://byw.tools/wiseview#ra=282.2127768&dec=12.5505325&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2097507683425319936,J184918.47+392903.02,282.326953,0.184638,39.484143,0.190854,14.234,0.063,14.239,0.06,13.983,0.048,14.464,0.141,17.596,7.7,22.6,473,21,0.481,0.95,-0.005,0.468,0.001,12.56,0.0564504322683143,0.0042486442701674,0.0031942742269176,0.0108843577088631,14.237,0.07,67.09,18.57,14.14,14.117,0.172,14.106,0.161,13.532,0.102,14.603,0.356,6.646,3.1,10.6,463,21,1.071,1.0,0.011,0.464,0.016,10.47,0.0520837729173162,0.0046483637906197,0.0034947154819599,0.0200549789805256,14.111,0.178,71.73,12.03,13.92,4915.142,0.066,21,0.2342661346960831,AA,4.460459532246833,0.40370288,-36.53607970010199,0.4144046,http://byw.tools/wiseview#ra=282.3269503&dec=39.4841726&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2156164434037856000,J184928.98+594850.33,282.370731,0.274401,59.814,0.255259,14.686,0.086,14.684,0.086,14.312,0.06,14.979,0.187,13.017,5.8,18.2,632,22,0.667,0.89,0.002,0.442,0.006,11.56,0.0407666691947026,0.0033780416431911,0.0025831481505512,0.0119332380767803,14.679,0.093,49.52,11.46,14.44,14.601,0.248,14.602,0.248,13.86,0.117,15.251,0.355,4.568,3.1,9.3,700,22,1.391,0.85,-0.001,0.467,0.016,11.1,0.0394935779162535,0.0033940132862799,0.0025780408310974,0.0155384307182839,14.646,0.259,63.6,13.72,6.21,4922.246,0.131,22,0.3327064787350726,AA,-14.49110528772897,0.057153694,2.67349514855394,0.0645043,http://byw.tools/wiseview#ra=282.3707498&dec=59.8139815&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2097428557239379968,J185002.42+385539.94,282.509836,0.219066,38.927785,0.22523,14.438,0.071,14.433,0.068,14.105,0.053,14.701,0.121,15.668,9.0,20.4,167,21,0.596,0.79,0.005,0.45,0.004,10.65,0.1351321156089606,0.012266057984031,0.0097059695665911,0.0368354800762887,14.411,0.079,61.9,13.1,24.4,14.324,0.2,14.326,0.19,13.574,0.102,14.851,0.352,5.76,3.1,10.6,158,21,1.277,0.72,-0.002,0.411,0.005,10.76,0.1653226672170515,0.0153056922740677,0.0124664000174992,0.0210956473486633,14.322,0.208,69.64,10.12,14.29,4914.88,0.196,21,0.676096239251608,AA,-11.674642929763367,0.1735755,12.51727909598364,0.19987783,http://byw.tools/wiseview#ra=282.5100652&dec=38.9277624&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4286194297034542080,J185027.99+074104.65,282.616629,0.307222,7.684631,0.325817,14.447,0.096,14.432,0.093,14.052,0.065,14.917,0.199,11.913,5.5,16.6,91,21,0.865,0.7,0.015,0.561,0.0,13.81,0.3187583503005232,0.0221103380177737,0.0168183017548196,0.4713925646538419,14.468,0.08,43.14,27.45,18.63,14.45,0.259,14.457,0.259,13.661,0.128,14.951,0.347,4.417,3.1,8.5,70,21,1.29,0.89,-0.007,0.383,0.001,7.8,0.4011182447115902,0.0529564163095814,0.0435068129477623,0.103348166105377,14.548,0.23,45.1,18.63,4.9,4913.869,0.261,21,0.4000483354250712,AA,13.71623188787915,0.4659403,13.427347739528134,0.45026883,http://byw.tools/wiseview#ra=282.6166076&dec=7.6846258&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4102134573078448128,J185106.66-134921.07,282.777765,0.195096,-13.822523,0.205005,13.878,0.065,13.864,0.063,13.459,0.044,14.278,0.14,17.378,7.8,24.7,202,21,0.819,0.92,0.014,0.505,0.0,11.67,0.1242482673816494,0.0100691165015042,0.0075671467036636,0.0225420464013261,13.784,0.058,29.18,10.3,47.21,14.096,0.2,14.097,0.2,13.547,0.118,14.697,0.353,5.741,3.1,9.2,199,21,1.15,0.87,-0.001,0.522,0.0,12.71,0.1393959268584112,0.0101269314612981,0.0074724576395851,0.0445924247696703,14.079,0.175,47.64,18.45,19.31,4913.77,0.131,21,0.2773237635952388,AA,3.830784846911274,0.4786172,-5.3671229093924175,0.40774637,http://byw.tools/wiseview#ra=282.7777507&dec=-13.8225207&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6711575248330805120,J185116.27-454509.30,282.817822,0.062631,-45.752615,0.063352,12.26,0.025,12.258,0.025,12.145,0.02,12.345,0.07,43.447,15.5,53.5,282,22,0.2,0.87,0.002,0.435,0.01,11.01,0.0774532433663254,0.0066995930165912,0.0051113627133956,1.459576412904595,12.265,0.033,75.35,13.89,8.68,12.259,0.045,12.258,0.044,12.07,0.019,12.42,0.112,24.399,9.7,57.5,283,22,0.35,0.86,0.001,0.463,0.0,12.58,0.0960814314107617,0.0072690862572983,0.0055176334902167,0.1244266813083041,12.248,0.056,72.22,7.29,18.75,4913.814,0.13,22,0.0977181235786697,AA,12.152074301073448,0.27886912,-37.73610655024335,0.25543103,http://byw.tools/wiseview#ra=282.8178089&dec=-45.7525835&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6716458419987511424,J185144.29-410619.16,282.934518,0.140248,-41.105208,0.149618,13.695,0.049,13.691,0.047,13.448,0.037,13.927,0.115,22.86,9.5,29.2,241,22,0.479,0.75,0.004,0.493,0.001,11.06,0.1062682215875594,0.0090381916574165,0.006800617373985,0.0255533728090013,13.695,0.053,48.81,25.0,21.83,13.795,0.144,13.775,0.135,13.399,0.097,14.306,0.324,7.946,3.3,11.2,241,22,0.907,0.83,0.02,0.585,0.004,12.79,0.1056553019361837,0.0077823980106313,0.0058773955365388,0.0192198313509338,13.767,0.14,58.73,15.08,21.83,4913.805,0.131,22,0.5268759503805059,AA,-1.6533517219576148,0.26731142,-8.74747142397391,0.23290354,http://byw.tools/wiseview#ra=282.934539&dec=-41.1053214&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6715196489879454464,J185205.01-432145.13,283.020904,0.247613,-43.362564,0.261115,14.713,0.094,14.711,0.089,14.283,0.059,15.19,0.299,12.123,3.6,18.3,206,22,0.907,0.82,0.002,0.528,0.0,19.95,0.2552210596115503,0.0110266133976601,0.0079317050814893,0.013105702844475,14.723,0.095,44.44,29.95,25.12,13.745,0.141,13.726,0.133,13.216,0.09,14.25,0.347,8.122,3.1,12.1,202,22,1.034,0.74,0.019,0.507,0.0,14.43,0.1613900134886164,0.0106844058402532,0.0080265758705159,0.0217338694332297,13.739,0.135,53.62,21.74,22.22,4913.412,0.131,22,0.4463139662782555,AA,-0.5367083613253545,1.4994907,4.474516738339302,1.6522303,http://byw.tools/wiseview#ra=283.0208763&dec=-43.3625352&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6735860573971008640,J185223.78-330817.07,283.099139,0.231394,-33.13809,0.24768,14.398,0.076,14.399,0.073,14.077,0.053,14.735,0.121,14.658,9.0,20.4,199,22,0.658,0.91,-0.001,0.511,0.011,9.87,0.1090115449454956,0.0104071492901836,0.007929413911677,0.0120623982444008,14.374,0.078,50.5,19.5,29.5,14.376,0.239,14.366,0.239,13.769,0.127,14.856,0.345,4.724,3.1,8.5,148,22,1.087,0.77,0.01,0.451,0.002,9.74,0.1769491684113499,0.0180127420074238,0.0143211172287108,0.0193511615481401,14.337,0.217,54.0,5.5,14.5,4913.791,0.131,22,0.5144906536489965,AA,1.7937407826261706,0.9073911,1.1612251603921018,0.7285952,http://byw.tools/wiseview#ra=283.0990763&dec=-33.138075&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6761073303318045824,J185239.57-304903.78,283.164878,0.338063,-30.817727,0.351651,14.837,0.109,14.82,0.103,14.452,0.074,15.26,0.267,10.386,4.1,14.7,206,22,0.808,0.94,0.017,0.545,0.007,10.49,0.1063952547742312,0.0097539400258164,0.0075411430766935,0.3681991617181198,14.731,0.103,45.54,7.51,43.66,14.691,0.292,14.718,0.292,14.01,0.17,15.129,0.356,3.827,3.1,6.4,60,18,1.119,0.64,-0.027,0.367,0.001,8.37,0.4679050984081365,0.0559122965661195,0.0444757919597977,0.1127486806985007,14.65,0.279,24.41,1.88,1.88,4913.786,0.131,22,0.3772210283594012,AA,0.4264464879189973,0.79627466,-10.362010499386118,0.7163581,http://byw.tools/wiseview#ra=283.1648926&dec=-30.8177159&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6730991214932229376,J185249.17-371439.25,283.204913,0.366144,-37.244224,0.382911,14.993,0.117,14.984,0.113,14.654,0.062,15.426,0.219,9.666,5.0,17.5,253,22,0.772,0.98,0.009,0.573,0.0,15.28,0.1367503226022177,0.0086243184964498,0.0065305837002744,0.0100697183156349,14.981,0.115,52.87,19.54,24.52,14.719,0.297,14.712,0.297,14.119,0.053,15.045,0.356,3.908,3.1,20.4,77,22,0.926,0.87,0.007,0.36,0.0,9.58,0.3674693027579619,0.0403126610500606,0.0335164778765692,0.0103487770539486,14.76,0.285,27.2,2.3,0.0,4913.795,0.13,22,0.4667807599568381,AA,-11.785403936858714,1.3409196,-9.86414433393011,1.1318532,http://byw.tools/wiseview#ra=283.2048836&dec=-37.2442367&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4511064044341812096,J185309.53+162958.23,283.289701,0.332066,16.499523,0.34305,14.782,0.099,14.781,0.096,14.428,0.068,15.196,0.237,11.322,4.6,16.1,240,21,0.768,0.89,0.001,0.54,0.006,10.79,0.1007256888858196,0.0088789528488113,0.006785716929377,0.010749638717982,14.785,0.099,46.06,29.46,24.07,14.69,0.27,14.704,0.27,14.161,0.167,15.165,0.354,4.162,3.1,6.5,73,21,1.004,0.79,-0.014,0.459,0.0,14.3,0.4507468215689147,0.0309650022188693,0.0233590609215663,0.0152020736926306,14.61,0.278,25.31,0.83,4.15,4913.962,0.13,21,0.4224192397713712,AA,-2.38061525022048,0.4790473,-4.997603756147068,0.5840535,http://byw.tools/wiseview#ra=283.2897202&dec=16.4995071&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4085159453584896640,J185335.42-202947.97,283.397561,0.287624,-20.496633,0.301796,14.529,0.092,14.523,0.09,14.111,0.062,14.968,0.196,12.345,5.5,17.6,187,21,0.857,0.84,0.006,0.519,0.0,13.22,0.1640057825056529,0.0118298305136571,0.008980645651497,0.0100345261323333,14.481,0.084,39.47,19.47,39.47,14.573,0.272,14.595,0.272,13.862,0.167,15.013,0.355,4.111,3.1,6.5,104,21,1.151,0.91,-0.022,0.363,0.002,9.5,0.2700636154748719,0.028342101706112,0.0226447168831088,0.02903567109716,14.6,0.254,44.21,6.32,4.21,4913.768,0.131,21,0.4342437889715111,AA,-1.3526685928916886,0.8239367,-2.81914229655891,0.80763245,http://byw.tools/wiseview#ra=283.3975851&dec=-20.4966595&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6716187768328927744,J185345.85-415427.83,283.441087,0.244024,-41.907731,0.256029,14.532,0.083,14.532,0.078,14.284,0.061,14.845,0.241,13.619,4.5,17.8,290,22,0.561,0.9,0.0,0.558,0.003,11.0,0.08488529847566,0.0073241323954536,0.0055464007196071,0.0132319676020101,14.514,0.084,57.82,17.01,23.81,14.337,0.222,14.315,0.219,13.423,0.121,14.942,0.35,5.113,3.1,9.0,264,22,1.519,0.92,0.022,0.413,0.001,11.68,0.1049075522259952,0.008722161957992,0.0067317211582043,0.0107870500187579,14.284,0.211,61.56,8.5,19.73,4913.666,0.066,22,0.3041909927886552,AA,19.85085027485668,0.33003432,-3.940504983486224,0.31482214,http://byw.tools/wiseview#ra=283.441056&dec=-41.9077318&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
